,attr_conc.mean,attr_ent.mean,attr_to_inst,can_cor.mean,cat_to_num,ch,class_conc.mean,class_ent,cor.mean,cov.mean,eigenvalues.mean,eq_num_attr,freq_class.mean,g_mean.mean,gravity,h_mean.mean,inst_to_attr,int,iq_range.mean,joint_ent.mean,kurtosis.mean,lh_trace,mad.mean,max.mean,mean.mean,median.mean,min.mean,mut_inf.mean,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,nre,ns_ratio,num_to_cat,p_trace,pb,range.mean,roy_root,sc,sd.mean,sd_ratio,sil,skewness.mean,sparsity.mean,t_mean.mean,var.mean,vdb,vdu,w_lambda
PieChart1,0.1586683002601358,2.6511213280783084,0.0524822695035461,0.4831839452193803,0.0,10.967206850849156,0.008632423804752707,0.42476250104906466,0.45384757827605776,4478644.976027327,1224512769.1957736,11.475086665895164,0.5,239.59746549251935,93770.11379949437,69.31480123702678,19.054054054054053,140804.856368815,682.1440540540541,3.0388677687335552,55.9266005736182,0.3045748077834174,260.4174878918917,123113.91486486486,1283.6397362468851,217.36162162162165,3.944864864864864,0.03701606039381745,37,0,0,2,0.4624624624624625,1,705,0.0,37,34,0.29442293000974995,70.62083970775852,,0.2334667249177651,-0.1023539854563916,123109.96999999999,0.3045748077834174,0,6136.712385358594,,0.5568057313551992,5.3226288532958685,0.017764310744223275,309.0828413519903,1224512769.195774,2.2700134049018708,8.398974459958071e-12,0.7665332750822349
FOREX_usdcad-day-High,0.479144679919956,3.5849538886019654,0.006001091107474086,0.5060158256067766,0.0,0.04670190056414594,0.00042633682217636234,0.999982609727903,0.7596603457622833,137915600.53110814,1380584099.9889345,294.7591344663659,0.5,0.8597103499842493,1244.4059411014705,0.8539450772897728,166.63636363636363,102297.67921114562,11567.688816363638,4.581543956783912,1.851008328071199,0.3441799980513907,8548.66250357509,147581.03570454544,22572.18225490353,20079.668639090905,0.7040936363636363,0.003392541545958462,11,0,0,2,0.6727272727272727,1,1833,0.0,11,2,0.693135126541872,1055.7162818898194,,0.25605201576450776,-0.0005812484885877531,147580.33161090908,0.3441799980513907,0,15891.151586353064,,0.001608167735978979,0.4791058783655704,1.3520025613002712e-05,20209.998773300307,1380584099.988935,110.89095152055413,5.93841722422605e-11,0.7439479842354922
dataset_credit-g,0.09521540310469348,1.5362561099314946,0.02,0.4246425251402326,0.0,24.482503781965125,0.05718606048472967,0.8812908992306927,0.07312931223869677,141.0974175069807,398406.89754204196,62.4253326532827,0.5,123.62774303789286,952.689747214019,93.18733632196815,50.0,3058.048536741149,132.8375,2.4034294888900014,1.5769722446431353,0.21999018453495353,82.840275,931.3,167.8896,119.975,13.85,0.014117520272186313,20,3,0,2,0.005263157894736842,1,1000,0.0,20,11,0.6108643020548935,107.81911839419531,,0.18032127415747307,-0.08448337349017487,917.45,0.21999018453495353,0,143.10568600736397,1.0340965506685473,0.11562958811814733,-0.08076240261070647,0.24926209865672716,128.8706666666667,398406.8975420421,4.661415398281619,1.2966709065795264e-09,0.8196787258425269
sonar,0.04251595660510422,2.321727773988792,0.28846153846153844,0.7881223188864142,0.0,6.004452460055308,0.017159763836213034,0.9967295890208366,0.22939566425480035,0.005587204758068456,0.029133141824186325,19.482238313578623,0.5,0.2240835728364815,0.44494157189484707,0.17313292903625482,3.466666666666667,1.8323418460242704,0.20288250000000002,3.2672964248782974,2.1438860417640337,1.639475072681934,0.14163030699999998,0.6558233333333333,0.2813212900641026,0.26661250000000003,0.01894333333333333,0.051160938131330706,60,0,0,2,0.07514124293785311,1,208,0.0,60,39,0.6908803044104659,44.380867880664944,,0.6211367895268987,-0.057995383163237914,0.63688,1.639475072681934,0,0.14223782700500703,1.291038587605883,0.030142456901451346,0.9533140778336299,0.0006894288579850998,0.27199238095238093,0.029133141824186328,5.685775044966328,1.3349294736099642e-05,0.37886321047310134
ozone-level-8hr_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.05118795083533037,3.49362542785185,0.036,0.41596793145661476,0.0,26.60852542583501,0.003535140170284237,0.3392404417949341,0.35288197864459064,25.30797537652592,217.6049202082618,12.223801654238912,0.5,,59.04617997512372,,27.77777777777778,147.98998516897794,10.055659722222222,3.8051134198451058,1.4844078044775992,0.2092327142727196,7.394075455258333,316.2681944444444,296.4392843507361,296.89998833333334,268.92083333333335,0.02775244980167802,72,0,0,2,0.2863849765258216,1,2000,0.0,72,63,0.23514355576206883,124.88529851662364,,0.17302932000029494,0.042885175216557714,47.34736111111111,0.2092327142727196,0,7.578485818327904,1.1728055239378499,-0.07612286167694081,0.0811068732368689,0.0074746396248512835,296.99188153333336,217.6049202082619,3.3085755340528906,3.7211445333627313e-08,0.8269706799997051
numerai28.6_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.02185000788326546,3.584904359126248,0.0105,0.13453424574270764,0.0,2.454701926246111,0.0005762424215791649,0.9999278640456616,0.26693722844237056,0.02244208715558417,0.08403625935678265,218.2888433067756,0.5,0.3653801991104339,0.09305101939445433,0.04969911348288688,95.23809523809524,1.8264634964510105,0.503617181014817,4.580251467468145,-1.1980162227958964,0.018433092355743894,0.37353476242310635,0.9998628929905659,0.5030127888411057,0.5066268261077004,0.000244952515742074,0.004580755703764473,21,0,0,2,0.14761904761904762,1,2000,0.0,21,0,0.6930971797265786,781.6010795948293,,0.01809946327755925,-0.0018699276996819436,0.9996179404748237,0.018433092355743894,0,0.2898562432530964,1.0048464256083853,0.0008155545513453627,-0.018180435505934095,0.000657950868035242,0.5044232191114345,0.08403625935678269,27.98500279627698,5.829389089534922e-08,0.9819005367224407
ionosphere,0.0989801571026997,2.504028746384419,0.09686609686609686,0.7873960178148636,0.0,17.746060121271935,0.06790793627186943,0.9418285354475157,,0.06388193661829542,0.2725296655418529,5.8844956676236615,0.5,,1.3938808280643042,,10.323529411764707,4.4686289392339695,0.6018913235294118,3.285804732107168,,1.6315269322657058,0.3887721686470589,0.9705882352941176,0.24769699765376238,0.3210052941176471,-0.9411764705882353,0.1600525497247676,34,1,0,2,0.0926916221033868,1,351,1.0,34,20,0.652825793916348,14.645041273571968,,0.6199924888707049,-0.27389726548790666,1.911764705882353,1.6315269322657058,0,0.5104205012204398,,0.1548790250623376,,0.04511218394896291,0.3006294814608308,0.27252966554185293,4.08644491721087,1.688893228455286e-06,0.3800075111292951
covertype_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.03168280482261653,3.577223391535309,0.005,0.2697631411297145,0.0,12.953193626374825,0.0036354870089465767,1.0,0.19466477133014376,0.1933373297788165,0.9902270787221321,32.706716816303484,0.5,,0.5049823996088053,,200.0,4.229483766684677,1.2806116759777069,4.5466486320565,1.2479222616290577,0.07848357067104665,0.9050261856311559,7.434750604629516,4.186822289061267,4.107811218500137,1.1644384387880564,0.0305747594788091,10,0,0,2,0.13333333333333333,1,2000,0.0,10,9,0.6931471805599453,115.99923245560207,,0.07277215231217027,-0.013184037870463175,6.27031216584146,0.07848357067104665,0,0.9949788753228775,,0.009315106412226395,0.22617378482806655,0.005358179198800265,4.133847935243199,0.9902270787221319,11.751628419485447,2.5274676550375194e-08,0.9272278476878297
FOREX_usdchf-day-High,0.3647671815312863,3.584955468388624,0.005994550408719346,0.4825129007585568,0.0,2.63696476319089,0.0004882194940624623,0.9999980719641319,0.6353588521826539,53569982.03281014,537315662.7166991,257.44762135325334,0.5,0.6946412505117655,5826.15542488659,0.6941305693223702,166.8181818181818,77305.35146757386,9916.180503636364,4.581069262585077,0.4424273705045264,0.3034728547422608,6876.674420753454,74849.06478636364,21400.88418990141,19199.357271818182,0.596380909090909,0.0038842777676784124,11,0,0,2,0.6727272727272727,1,1835,0.0,11,8,0.6931458441473193,921.9400374554855,,0.23281869939843688,-0.0005436471829112064,74848.46840545455,0.3034728547422608,0,9931.966400746127,,0.0007848489098173459,0.08981391689614572,3.1915553429486383e-05,19701.058198133927,537315662.7166991,18.55638433852628,6.348652785140461e-11,0.7671813006015631
volcanoes-a3,0.007218546348250751,3.4593921329046426,0.0019723865877712033,0.24278711892719532,0.0,2.79591662384951,0.01804712967574498,0.6665837592340826,0.04272011169310954,155.87709678443596,57007.50983114876,6.576114531090612,0.19999999999999998,251.53240497379272,124.71996201389328,141.70560463575617,507.0,480.327218693571,334.69842666666665,4.024611514118452,-0.08358435125147216,0.7024131197131172,247.120828059,671.593122,334.90662556760907,334.1365826666667,10.783341666666667,0.10136437802027354,3,0,0,5,0.0,3,1521,0.0,3,1,0.46204065332015365,33.1282825433284,,0.4162160979674544,0.04215638223878412,660.8097803333334,0.6968362661766405,0,194.95485757445238,,-0.138173971589773,0.5271569254765933,0.0004337358282546764,333.7563160985761,57007.509831148775,10.974929396568559,1.2138776978668642e-08,0.586063007476857
wine_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.027095727849707558,3.569713628835516,0.0055,0.5408570084810985,0.0,9.934201024998952,0.006520699857425291,1.0,0.23904264543500608,16.524636984415896,301.55508359394554,18.542885320652143,0.5,13.487410133626183,8.1001450891656,10.312302260164527,181.8181818181818,67.32749100240237,9.196085681818182,4.515784589060554,10.565623681835211,0.4134801125769233,6.414594247090906,71.88856363636364,15.850235015454546,15.718888181818182,2.2314663636363634,0.053929039774961544,11,0,0,2,0.09090909090909091,1,2000,0.0,11,9,0.6931471805599453,65.19279044706599,,0.2925263036231231,-0.011853104789946375,69.65709727272728,0.4134801125769233,0,7.289158586242132,,0.01979123550234939,1.4781723866779586,0.007997260473402566,15.744877713131313,301.5550835939454,11.529256631312801,1.3589930075684042e-09,0.7074736963768768
segment_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.15540656289906288,3.186578681324862,0.008,0.6717603657616328,0.0,400.8541513078211,0.13915437897242744,2.8073531177856887,0.31114950435331373,207.18565637251461,895.4941833054405,2.9762373150646297,0.14285714285714285,,47.65145239181845,,125.0,125.89339820807115,18.91960625,5.050675996363946,41.081537870868765,44.7871315204602,12.0225652813875,205.938519625,13.2441861676925,7.47730590625,-6.1763675,0.9432558027466054,16,0,0,7,0.30833333333333335,6,2000,0.0,16,15,1.945908898429322,2.3782762555460253,,3.171290374604999,-0.2249503891389954,212.11488712500002,26.298875981202958,0,22.153050165602096,8.696021334558008,0.16212139318232438,3.6550869804888446,0.04274049287671659,9.031068228072918,895.4941833054404,2.9702392454145365,0.0,0.00033975912436920945
Higgs_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.010883050882280892,3.584951134811972,0.012,0.3434541916237535,0.0,2.770290417624493,0.0014888657234933328,1.0,0.08397828851005702,0.030523823116228324,0.5885432513223837,82.85425296169798,0.5,,0.27962773362357224,,83.33333333333333,5.215292115770768,0.9571467085431019,4.572881748338085,6.129216944643328,0.13373643631986393,0.7009445358855504,3.7597939868768058,0.5401269916600405,0.48580916538776364,-0.8241894122523566,0.012069386473887852,24,0,0,2,0.028985507246376812,1,2000,0.0,24,15,0.6931471805599453,296.02844817903735,,0.11796078174392599,-0.002558676907924268,4.5839833991291625,0.13373643631986393,0,0.710026621815557,1.0278423044715055,0.0010987652529907143,1.3528628692507845,6.107772018280965e-05,0.4938536049817812,0.5885432513223837,26.38940727192586,7.582326307001125e-08,0.882039218256074
first-order-theorem-proving_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.11828909661273039,2.9280579229637542,0.0255,0.31041759024094934,0.0,8.48786610698668,0.018800736438157217,2.3000113174598753,0.24511497579280214,0.24031143309065373,1.0391424615735327,23.912550412970084,0.16666666666666666,,1.7067211966930411,,39.21568627450981,8.395384199140699,0.680857,5.131884965733618,95.8107880914181,0.6195340741362129,0.3296109197705882,10.97387745098039,0.002955225637254902,-0.15975398039215682,-1.1458531764705884,0.09618427469001203,51,0,0,6,0.13568627450980392,5,2000,0.0,51,46,1.594246359953278,29.442168768236392,,0.5241595322287153,-0.0038616232376721344,12.11973062745098,0.3031469080925301,0,1.0038084421393567,,-0.09137974826766032,5.427383169268733,0.008554031952132474,-0.14510443769607842,1.039142461573533,9.362913681999128,0.0,0.5664409938978391
FOREX_euraud-day-High,0.4694454090870943,3.5849576911243597,0.0054525627044711015,0.4848882511016492,0.0,0.31819659849776716,0.0005015918219938122,0.9997520702776295,0.6453833319319054,96977826.17024082,878378937.2105772,250.6970622505082,0.5,1.151625774005605,2469.872194993818,1.1477707842225595,183.4,95469.64871668346,12528.235722749998,4.58072187234855,0.7508702331553027,0.3073888399094281,9220.014302828702,110889.61348099998,35571.717200473824,34361.864724,0.9309369999999999,0.003987889053437055,10,0,0,2,0.6444444444444445,1,1834,0.0,10,10,0.6929753287719072,897.9612406680624,,0.23511661605641598,0.0004986435321642751,110888.68254400001,0.3073888399094281,0,13254.293015358993,,-0.0007570137932500147,-0.2586081876866644,1.418753922850885e-05,34577.66039790199,878378937.2105776,52.04468503584636,1.777167832167932e-14,0.764883383943584
wilt_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.049006602076211804,3.584954129194769,0.0025,0.3674042684162172,0.0,31.34466194335654,0.002269688542950155,0.303151590366192,0.23598993630077905,1105.7572792578637,6952.346686763095,15.034829292468178,0.5,167.6831375755481,102.4952058425513,160.61536007663045,400.0,194.32094837976737,62.078145050000025,3.8679424317397904,62.41011775265017,0.15605051512634022,45.314099964419995,1076.1246028,205.62819318010003,197.7131364,59.31816859999999,0.020163287821169894,5,0,0,2,0.1,1,2000,0.0,5,5,0.21012867014458944,176.79610949315736,,0.13498589645045578,0.03114322658785956,1016.8064342000001,0.15605051512634022,0,64.20006758324321,1.2674986404095754,-0.0876558861933627,3.82406621539238,1.7246572657474626e-05,199.20266272983335,6952.346686763097,2.36455840855401,1.1094956193003675e-08,0.8650141035495442
eye_movements_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.03920256862841176,3.1785150366548134,0.01,0.18669541654103763,0.0,3.748880788750345,0.0011219191943569959,1.0,0.12460294677919832,8805.657378903468,690810.6804357485,164.82906799442287,0.5,,321.633985651978,,100.0,4271.218887084633,361.7644125,4.172448145589011,24.24119462767883,0.03611393625397557,255.91754605199998,2743.547645,403.51673376749994,352.978285,4.02013,0.006066891065803004,20,0,0,2,0.05263157894736842,1,2000,0.0,20,17,0.6931471805599453,522.9116710980718,,0.034855178557431546,-0.0017299647868291934,2739.5275149999998,0.03611393625397557,0,343.7583299463257,1.014933567123079,0.002692978700993624,2.9395875952375534,0.016307143545384862,360.272483525,690810.6804357484,19.300643056940753,1.4046511724892426e-09,0.9651448214425684
FOREX_chfsgd-day-High,0.3993424317475696,3.5849509686920817,0.0054585152838427945,0.4235620319013846,0.0,0.39983903250653224,0.0006852778720923984,0.9940693045630317,0.7088149717516024,6089803.610457354,54931090.68312862,181.7678642592814,0.5,1.1057677105889991,695.4731735213597,1.1052567953777277,183.2,25712.322096837568,4308.071008,4.573551378582152,0.5347406430118042,0.21862764216330582,2929.8471272364004,25369.868207,6985.050099680676,6224.3633965,1.013982,0.005468894672960722,10,0,0,2,0.6444444444444445,1,1832,0.0,10,10,0.689036335739051,654.5165500657338,,0.17940479486842953,-0.002882869634263055,25368.854225,0.21862764216330582,0,3314.566256676505,,0.003085460600844889,0.07196726343592169,3.568669759078843e-05,6509.835074498182,54931090.68312867,53.6361788910389,5.65986972468529e-14,0.8205952051315705
sylvine_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.021041158505489474,3.580780482768597,0.01,0.7407548137359887,0.0,15.164498755584411,0.004979313044960199,1.0,0.05646682281143262,8202.190389768568,545029.048797949,21.03884002200206,0.5,,572.9551348090005,,100.0,4467.3851157567,607.125,4.53324934517003,0.8570537162337655,1.2159078405388413,426.54402,2141.2,862.2384500000001,795.125,117.1,0.04753113759856613,20,0,0,2,0.031578947368421054,1,2000,0.0,20,16,0.6931471805599453,74.33546773087582,,0.5487176940730394,-0.017575859356285473,2024.1,1.2159078405388413,0,424.39966146643,1.0618994698165007,0.012361724452671717,0.08823128101249483,0.004514675037462119,812.3895,545029.0487979491,10.981411496358216,3.885181117803447e-08,0.45128230592696056
Titanic,0.054808867354723984,0.9588733668884982,0.0013630168105406633,0.470040172366416,0.0,236.11350765977986,0.0806031912068483,0.9076514058796559,0.18544664802536204,0.18566288734780337,1.000919804957609,13.085490108754591,0.5,,1.1535980345389805,,733.6666666666666,2.293825185239686,0.6293333333333333,1.7971615774780967,4.806174839796676,0.2835944977516016,0.46632711999999993,1.9553333333333331,-0.0002690595184007552,0.1048,-1.3393333333333335,0.06936319529005715,3,2,0,2,0.0,1,2201,0.0,3,2,0.629136012916754,12.823950336756583,,0.22093776363825005,-0.21917441816723007,3.2946666666666666,0.2835944977516016,0,1.0004597288403274,,0.2344312386812632,0.6835940088611613,0.4164015151515151,0.151765430229624,1.000919804957609,2.585853892785702,0.0,0.77906223636175
qsar-biodeg,0.04312923407870739,1.9212987443485579,0.03886255924170616,0.704182247253049,0.0,24.874406710627813,0.02372439863394536,0.9223486063040568,0.1653857250051487,0.47139390861138103,7.936983689426908,13.698431907517781,0.5,,5.792884988618991,,25.73170731707317,21.7844360962129,1.467558536585366,2.7763149280416832,44.40592861158518,0.9836257146133867,0.6465510117073169,16.562963414634147,2.683521574384464,2.2048853658536585,0.3683878048780488,0.06733242261093157,41,3,0,2,0.05975609756097561,1,1055,0.0,41,41,0.6393233359530519,27.534525713569536,,0.49587263734635423,0.02785422899918559,16.194575609756097,0.9836257146133867,0,1.5943960155554693,,0.006006430372593448,3.7878442281591074,0.10363270828272975,2.359163279774978,7.936983689426899,5.077924011291939,7.843887396952588e-11,0.5041273626536458
wilt_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.046192631260765574,3.584951537449586,0.0025,0.4359537072946545,0.0,32.570879004418835,0.0028330797489306784,0.303151590366192,0.22121234525606698,555.6419280250057,5927.086543928809,11.900857408516806,0.5,166.24661559976283,96.44067700334985,159.50860243781372,400.0,186.01238542220932,61.93268469999998,3.8626300396205324,24.597716636841955,0.23465270343774247,45.32531138562,600.0353556,203.2871562342,197.1313678,74.1887426,0.02547308819524572,5,0,0,2,0.1,1,2000,0.0,5,5,0.21012867014458944,139.734861433828,,0.19005563490395327,0.03756553927874173,525.8466129999999,0.23465270343774247,0,56.212954411250884,1.2160174843734177,-0.09181366484872222,2.5664923866132505,1.9873952174816875e-05,198.37940249216666,5927.086543928811,2.3764590107503367,2.934600456876491e-08,0.8099443650960467
FOREX_eurjpy-day-High,0.4426386466513927,3.58495515007734,0.006004366812227074,0.5073037924384312,0.0,8.994391997315512,0.0005304548239544392,0.9996896212753273,0.64651703218316,152108458.45391333,1549710993.4480016,237.1208060620259,0.5,91.38741662462863,18260.90438825978,90.89967106192422,166.54545454545453,123263.87250257433,13753.946806818187,4.580428820682299,1.6814281159894522,0.3465422626803273,9992.770311032727,150174.85809999998,39918.87284671496,38495.7580909091,68.68481818181819,0.004215950670367699,11,0,0,2,0.5272727272727272,1,1832,0.0,11,10,0.6929320424220327,849.3313796517152,,0.2573571378224148,-0.0007768638326585132,150106.1732818182,0.3465422626803273,0,16842.004367222027,,0.0004499411015908256,-0.18513956234163437,1.227433912661674e-05,38086.8975351405,1549710993.448001,8.9299695104265,7.393324629342425e-11,0.7426428621775852
FOREX_audsgd-day-Close,0.46281106705812736,3.58495515007734,0.006004366812227074,0.1490765351478307,0.0,0.13582067372438364,0.0005593056299018753,0.9999578736430722,0.7557492810299803,11646488.950350592,115553425.96521963,225.01286389415858,0.5,0.8044919097388115,614.1198707201414,0.8011224243221581,166.54545454545453,40186.214447576946,6392.152264090911,4.580469020580604,-0.6259761971920262,0.02272893698445245,4737.977244461999,30140.410098181816,11156.690389205538,10957.011388181818,0.6983572727272727,0.0044440031398090725,11,0,0,2,0.6727272727272727,1,1832,0.0,11,2,0.6931179807944136,805.6950083728698,,0.022223813331682402,-0.00019311676866605432,30139.71174090909,0.02272893698445245,0,4631.298032385198,,0.00042645395671162803,0.5993799011057145,2.0818845376396205e-05,10947.484727524792,115553425.96521968,93.1686981546516,6.545968275710434e-11,0.9777761866683176
blood-transfusion-service-center_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.22206201045932897,2.8825407662002718,0.0053475935828877,0.35924419793165857,0.0,37.43943829063241,0.010159305490259443,0.7916446298452328,0.46599826183085297,5568.266569844439,532947.0217505496,20.080307416122807,0.5,234.43798669735784,749.0272768600212,159.36293555602893,187.0,1558.9391575373093,325.0625,3.634761466250007,10.11314442351075,0.14817996575332137,193.10864999999998,3180.5,356.99498663101605,259.75,63.25,0.03942392979549747,4,0,0,2,0.5,1,748,0.0,4,3,0.5487262431826446,72.11652544920778,,0.12905639374756067,-0.11240614692755081,3117.25,0.14817996575332137,0,374.5345494748774,,0.17854569896364497,2.2540426334608235,0.025117841091412796,267.44944444444445,532947.0217505496,2.841441129379773,0.0,0.8709436062524393
FOREX_eurusd-day-High,0.46158894533625466,3.584956420475525,0.005988023952095809,0.5043465578146151,0.0,4.14765430361761,0.0004031686448688809,0.9987322461876549,0.7025007938802961,538090977.4698025,5401359800.770489,311.1987189421937,0.5,0.8773913074571073,23165.116321218295,0.8743553502463702,167.0,173189.26133210587,13326.026059090911,4.580479359601818,2.482541933468326,0.34113957099881786,9879.289761829086,266058.90465545456,43803.460291797404,38346.01469272727,0.7552063636363635,0.003209307061360921,11,0,0,2,0.6727272727272727,1,1837,0.0,11,2,0.6922684405792742,1116.04998989885,,0.2543654503794509,0.0005196881985116136,266058.1494490909,0.34113957099881786,0,31382.432581503,,-0.001987604601461419,0.8899363818422708,1.4073332155404336e-05,38431.61604767823,5401359800.770487,9.995984813429132,1.2057067906513736e-11,0.7456345496205491
total_score,0.02538182048546472,2.999990205162935,0.013908205841446454,0.2863290684939699,0.0,7.159616876850316,0.01979653834202775,1.5597094164371275,0.06186808526458043,112679874966.17276,6.930868460303546e+21,14.452928588102525,0.25,,152447466977.22296,,71.9,171876446273.79254,2299925125.091598,4.45178312516618,136.98370452535423,0.6084760556106645,922780760.9871747,360615531677.68524,5468100887.013349,700357389.6514971,1946866.302713,0.10791649643388271,10,0,0,4,0.0,3,719,0.0,10,8,1.0811081844961925,26.799180887983535,,0.3987929186173296,-0.08133159927431732,360613584811.3826,0.5733906607359543,0,26326542706.169617,,0.019945817647501814,5.617635526164211,5.274452403491075e-06,1041991793.4117815,6.930868460303547e+21,6.638762023335376,4.59666687868487e-13,0.613880894432663
planning-relax,0.06247305714069439,2.3217614593051623,0.06593406593406594,0.14652314674916206,0.0,0.25431487212885157,0.003037381513991575,0.8631205685666311,0.20650294070073177,0.03493115069816609,0.17277550536785768,97.20473725299146,0.5,,0.11939231872839377,,15.166666666666666,1.914381710068918,0.5185152083333333,3.1760026193886426,0.4535462981702089,0.021940064491629458,0.38528505347500003,1.0,-0.004839777014652015,0.00010766666666666622,-1.2768375,0.008879408483150534,12,0,0,2,0.16666666666666669,1,182,7.0,12,11,0.5982695885852573,260.477041371721,,0.02146903253327648,0.027524637678938618,2.2768375,0.021940064491629458,0,0.4121737246087389,1.0560980276040182,-0.012821185196963094,-0.1609385272250362,0.00020739159551314283,0.0013190280303030314,0.1727755053678577,22.490166251854166,1.293478644003487e-05,0.9785309674667235
prnn_synth,0.06354667275762907,2.5848699190400284,0.008,0.7225383418837364,0.0,53.7326371094723,0.09005027480061478,1.0,0.1964431635127921,0.024503275635650478,0.15227043302320395,2.485621503412204,0.5,,0.4648259736217866,,125.0,0.7588594730340779,0.63011131125,3.1825560516120137,-0.9022243860135534,1.0923200900099974,0.451894041123,0.977237155,0.21580198265999997,0.22399685,-0.718918835,0.40231386742801467,2,0,0,2,0.0,1,250,1.0,2,0,0.6931471805599453,5.425008254289257,,0.5220616554920993,-0.20210222172781955,1.6961559899999998,1.0923200900099974,0,0.372159317733443,,0.17164747289977866,-0.14687179699037084,0.0,0.2326898350666667,0.15227043302320392,2.0215239305026826,4.38583083200765e-08,0.47793834450790074
ar1,0.3795720267376762,1.7810885798873664,0.2396694214876033,0.5672693527639585,0.0,11.115565981160549,0.01503914502596089,0.3820609539404418,0.524517777293334,11329.894768880344,1217228.0538572972,10.491308314859175,0.5,27.606721283402095,6590.815896791772,5.67680256591097,4.172413793103448,8745.527571193252,136.79275862068965,2.1267326311428194,7.514310749288656,0.47447938331899964,51.831696000000015,1552.0310344827587,119.61401823881447,38.880344827586214,0.979655172413793,0.036416902684988935,29,0,0,2,0.5147783251231527,1,121,0.0,29,26,0.2648244730258604,47.908293912143485,,0.3217945185852404,-0.24924844593329218,1551.051379310345,0.47447938331899964,1,232.2809081868085,,0.5509717611536206,2.1927148655498967,0.056183819052108314,54.83379310344827,1217228.0538572958,1.7027788434787516,0.0,0.6782054814147596
FOREX_audjpy-day-Close,0.4017151887777721,3.5849509326350244,0.006004366812227074,0.09306007059973777,0.0,0.07729073999728885,0.0005068409048577333,0.9985543391652538,0.6406276525554547,73937425.11779808,748401294.4294285,247.88133803903466,0.5,63.484383648219655,1180.1563178735707,63.32269798501199,166.54545454545453,91061.28607850782,11807.484790909091,4.579476915542948,0.7385799746534338,0.008735830576794158,8468.74590768818,113944.64812727273,29921.219291226673,27846.409595454552,54.173,0.004028356257331515,11,0,0,2,0.5272727272727272,1,1832,0.0,11,2,0.692145124828295,888.9289694426844,,0.008660176740028178,0.0005736978019324629,113890.47512727273,0.008735830576794158,0,11717.51320555967,,-0.0007516708295770848,0.580193884298223,1.8512396451047286e-05,28318.385420619838,748401294.4294286,106.87982854067208,9.322959435558736e-11,0.9913398232599718
FOREX_audnzd-day-High,0.4102860103208596,3.5849528012612115,0.006004366812227074,0.4840796932532273,0.0,1.1177647616647182,0.0007265617707831496,0.9934830119321001,0.6812236119441598,36293309.27940044,361461747.66484326,171.93162722320847,0.5,0.8137200684113473,3129.1310976653226,0.811876816649315,166.54545454545453,69391.99879547002,10060.870109545453,4.572657452178661,0.029409808772652788,0.3060510576403712,7344.391794092183,59057.55468909091,21781.732496358676,20684.709315454544,0.7310199999999999,0.005778361014651023,11,0,0,2,0.6727272727272727,1,1832,0.0,11,10,0.6886299486549377,619.4099730306866,,0.23433314942013864,-0.004262872591138598,59056.82366909091,0.3060510576403712,0,8154.437503327063,,0.004030672119552586,0.9480278873490197,2.4563355944731607e-05,20920.667680833056,361461747.6648433,31.28805874421815,2.4335336673604344e-10,0.7656668505798614
parkinsons,0.1811282947888693,2.319973081433599,0.11282051282051282,0.7019569242436482,0.0,13.047522873777549,0.05106460367040418,0.8051250074646823,0.5017544881250772,13.301180491697231,545.4066874330937,5.039326416769969,0.5,,63.824994919652475,,8.863636363636363,140.67971814295186,9.949752613636365,2.9653297109687684,5.262564439965855,0.9713893194370851,6.891130595618182,51.3815983181818,22.197984143589743,20.438498590909095,11.766662045454545,0.15976837792951287,22,0,0,2,0.5108225108225108,1,195,1.0,22,19,0.5580701289224494,13.520852696252147,,0.49274352349360284,-0.15867314422080891,39.61493627272727,0.9713893194370851,0,8.317174896333357,,0.18858380481915105,1.6318606079752804,0.0024540135492048284,20.61773423038073,545.406687433094,2.8524350203404794,9.511917378324654e-07,0.5072564765063972
